DemandArea_Id	Region	ElArea_Id	LpgArea_Id	Area_Type	E_Elast_Demand	Invest_Cap	Will_Pay	Change_Fact	Better_Fact	Worse_Fact	Social_Weight	Health	Time_Gender	Emissions	Deforestation	SocClust_5_Electricity_Weight	SocClust_5_CookingHeating_Weight	SocClust_5_SCP_SocClust_Id	SocClust_5_SCP_SocClust_Name	SocClust_5_SCP_Is_Urban	SocClust_5_SCP_Elasticity	SocClust_5_SCP_Budget	SocClust_5_SCP_WTP	SocClust_5_SCP_Penalty	SocClust_5_SCP_Better	SocClust_5_SCP_Worse	SocClust_5_SCP_Social_weight	SocClust_5_SCP_Health	SocClust_5_SCP_Time_gender	SocClust_5_SCP_Emissions	SocClust_5_SCP_Deforestation	SocClust_4_Electricity_Weight	SocClust_4_CookingHeating_Weight	SocClust_4_SCP_SocClust_Id	SocClust_4_SCP_SocClust_Name	SocClust_4_SCP_Is_Urban	SocClust_4_SCP_Elasticity	SocClust_4_SCP_Budget	SocClust_4_SCP_WTP	SocClust_4_SCP_Penalty	SocClust_4_SCP_Better	SocClust_4_SCP_Worse	SocClust_4_SCP_Social_weight	SocClust_4_SCP_Health	SocClust_4_SCP_Time_gender	SocClust_4_SCP_Emissions	SocClust_4_SCP_Deforestation	SocClust_3_Electricity_Weight	SocClust_3_CookingHeating_Weight	SocClust_3_SCP_SocClust_Id	SocClust_3_SCP_SocClust_Name	SocClust_3_SCP_Is_Urban	SocClust_3_SCP_Elasticity	SocClust_3_SCP_Budget	SocClust_3_SCP_WTP	SocClust_3_SCP_Penalty	SocClust_3_SCP_Better	SocClust_3_SCP_Worse	SocClust_3_SCP_Social_weight	SocClust_3_SCP_Health	SocClust_3_SCP_Time_gender	SocClust_3_SCP_Emissions	SocClust_3_SCP_Deforestation	SocClust_2_Electricity_Weight	SocClust_2_CookingHeating_Weight	SocClust_2_SCP_SocClust_Id	SocClust_2_SCP_SocClust_Name	SocClust_2_SCP_Is_Urban	SocClust_2_SCP_Elasticity	SocClust_2_SCP_Budget	SocClust_2_SCP_WTP	SocClust_2_SCP_Penalty	SocClust_2_SCP_Better	SocClust_2_SCP_Worse	SocClust_2_SCP_Social_weight	SocClust_2_SCP_Health	SocClust_2_SCP_Time_gender	SocClust_2_SCP_Emissions	SocClust_2_SCP_Deforestation	SocClust_1_Electricity_Weight	SocClust_1_CookingHeating_Weight	SocClust_1_SCP_SocClust_Id	SocClust_1_SCP_SocClust_Name	SocClust_1_SCP_Is_Urban	SocClust_1_SCP_Elasticity	SocClust_1_SCP_Budget	SocClust_1_SCP_WTP	SocClust_1_SCP_Penalty	SocClust_1_SCP_Better	SocClust_1_SCP_Worse	SocClust_1_SCP_Social_weight	SocClust_1_SCP_Health	SocClust_1_SCP_Time_gender	SocClust_1_SCP_Emissions	SocClust_1_SCP_Deforestation	SocClust_9_Electricity_Weight	SocClust_9_CookingHeating_Weight	SocClust_9_SCP_SocClust_Id	SocClust_9_SCP_SocClust_Name	SocClust_9_SCP_Is_Urban	SocClust_9_SCP_Elasticity	SocClust_9_SCP_Budget	SocClust_9_SCP_WTP	SocClust_9_SCP_Penalty	SocClust_9_SCP_Better	SocClust_9_SCP_Worse	SocClust_9_SCP_Social_weight	SocClust_9_SCP_Health	SocClust_9_SCP_Time_gender	SocClust_9_SCP_Emissions	SocClust_9_SCP_Deforestation	SocClust_8_Electricity_Weight	SocClust_8_CookingHeating_Weight	SocClust_8_SCP_SocClust_Id	SocClust_8_SCP_SocClust_Name	SocClust_8_SCP_Is_Urban	SocClust_8_SCP_Elasticity	SocClust_8_SCP_Budget	SocClust_8_SCP_WTP	SocClust_8_SCP_Penalty	SocClust_8_SCP_Better	SocClust_8_SCP_Worse	SocClust_8_SCP_Social_weight	SocClust_8_SCP_Health	SocClust_8_SCP_Time_gender	SocClust_8_SCP_Emissions	SocClust_8_SCP_Deforestation	SocClust_10_Electricity_Weight	SocClust_10_CookingHeating_Weight	SocClust_10_SCP_SocClust_Id	SocClust_10_SCP_SocClust_Name	SocClust_10_SCP_Is_Urban	SocClust_10_SCP_Elasticity	SocClust_10_SCP_Budget	SocClust_10_SCP_WTP	SocClust_10_SCP_Penalty	SocClust_10_SCP_Better	SocClust_10_SCP_Worse	SocClust_10_SCP_Social_weight	SocClust_10_SCP_Health	SocClust_10_SCP_Time_gender	SocClust_10_SCP_Emissions	SocClust_10_SCP_Deforestation	SocClust_7_Electricity_Weight	SocClust_7_CookingHeating_Weight	SocClust_7_SCP_SocClust_Id	SocClust_7_SCP_SocClust_Name	SocClust_7_SCP_Is_Urban	SocClust_7_SCP_Elasticity	SocClust_7_SCP_Budget	SocClust_7_SCP_WTP	SocClust_7_SCP_Penalty	SocClust_7_SCP_Better	SocClust_7_SCP_Worse	SocClust_7_SCP_Social_weight	SocClust_7_SCP_Health	SocClust_7_SCP_Time_gender	SocClust_7_SCP_Emissions	SocClust_7_SCP_Deforestation	SocClust_6_Electricity_Weight	SocClust_6_CookingHeating_Weight	SocClust_6_SCP_SocClust_Id	SocClust_6_SCP_SocClust_Name	SocClust_6_SCP_Is_Urban	SocClust_6_SCP_Elasticity	SocClust_6_SCP_Budget	SocClust_6_SCP_WTP	SocClust_6_SCP_Penalty	SocClust_6_SCP_Better	SocClust_6_SCP_Worse	SocClust_6_SCP_Social_weight	SocClust_6_SCP_Health	SocClust_6_SCP_Time_gender	SocClust_6_SCP_Emissions	SocClust_6_SCP_Deforestation
227	Burera	36	22	urban	0.2999999999999978	24.99999999999988	0.09999999999999953	0.2999999999999986	3.9999999999999813	5.999999999999972	0.3499999999999983	0.19999999999999907	0.6999999999999966	0.04999999999999977	0.04999999999999977																																																																																	5661.374999999992	282389.3850000001	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1351.4250000000004	67409.07899999995	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	9861.75	60121.61099999996	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	7305.0	0.0	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																
228	Burera	34	22	rural	0.29999999999998667	19.999999999998174	0.06999999999999361	0.19999999999998178	3.9999999999996354	5.999999999999452	0.349999999999968	0.19999999999998178	0.699999999999936	0.049999999999995444	0.049999999999995444	359186.8500000056	2087859.5820000353	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	203225.0999999799	10136867.987999797	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	63516.97500000176	3168226.7130000945	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	120532.5	51012.27600000001	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	410906.25	204960.03749999998	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
228	Burera	34	22	urban	0.2999999999999791	25.0000000000014	0.10000000000000558	0.3000000000000168	4.000000000000223	6.000000000000337	0.35000000000001963	0.20000000000001117	0.7000000000000393	0.05000000000000279	0.05000000000000279																																																																																	65124.07500000182	3248388.8610000983	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	35721.45000000065	1781785.9260000293	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	118998.4499999995	683200.125000001	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	54787.5	18218.670000000002	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	213671.25	106579.21949999999	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
229	Burera	27	22	rural	0.30000000000002663	20.000000000000536	0.07000000000000188	0.2000000000000054	4.000000000000107	6.000000000000161	0.3500000000000094	0.2000000000000054	0.7000000000000188	0.05000000000000135	0.05000000000000135	197161.95000000132	1151419.9440000008	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	120824.69999999303	6026736.035999761	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	29804.40000000042	1486643.4720000154	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	65745.0	32793.60600000001	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	995306.25	496458.75750000024	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
229	Burera	27	22	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
230	Burera	31	22	rural	0.30000000000000626	19.999999999998078	0.06999999999999329	0.1999999999999808	3.9999999999996154	5.999999999999424	0.3499999999999664	0.1999999999999808	0.6999999999999328	0.0499999999999952	0.0499999999999952	236901.15000000215	1371865.8510000096	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	176013.97499998423	8779577.072999386	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	63516.97500000176	3168226.7130000945	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1468305.0	0.0	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1882863.75	210425.63849999997	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
230	Burera	31	22	urban	0.30000000000000304	24.9999999999998	0.09999999999999921	0.29999999999999766	3.999999999999968	5.999999999999953	0.34999999999999726	0.19999999999999843	0.6999999999999945	0.04999999999999961	0.04999999999999961																																																																																	3762.075000000006	187652.30099999986	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	5223.074999999996	260526.9809999998	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	3506.399999999999	21862.403999999995	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	54787.5	18218.670000000002	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	65745.0	32793.606	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
231	Burera	25	22	rural	0.3000000000000163	20.000000000001343	0.07000000000000471	0.20000000000001344	4.000000000000269	6.000000000000404	0.3500000000000235	0.20000000000001344	0.700000000000047	0.05000000000000336	0.05000000000000336	181821.4500000011	1047573.5249999963	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	109574.99999999482	5465600.999999878	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	30754.050000000458	1534012.0140000177	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	7305.0	0.0	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1663713.75	101113.6185	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
231	Burera	25	22	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
232	Burera	38	22	rural	0.30000000000000926	19.9999999999997	0.06999999999999897	0.19999999999999704	3.999999999999941	5.999999999999911	0.3499999999999948	0.19999999999999704	0.6999999999999896	0.04999999999999926	0.04999999999999926	76337.24999999971	455466.75000000227	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	50367.975000001235	2512354.5930000637	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	15851.849999999891	790690.2779999992	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	87660.0	43724.808000000005	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
232	Burera	38	22	urban	0.3	25.000000000000004	0.10000000000000002	0.29999999999999993	4.0	6.0	0.35000000000000003	0.20000000000000004	0.7000000000000001	0.05000000000000001	0.05000000000000001																																																																																	109.57499999999999	5465.601	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	803.5500000000001	3643.734	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
233	Burera	28	22	rural	0.3000000000000059	19.999999999999687	0.06999999999999892	0.19999999999999687	3.9999999999999387	5.999999999999906	0.34999999999999454	0.19999999999999687	0.6999999999999891	0.04999999999999922	0.04999999999999922	67352.09999999982	389879.53800000134	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	42551.625000000924	2122475.0550000453	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	15413.549999999896	768827.8739999996	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1570575.0	72874.68000000001	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	525960.0	98380.818	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
233	Burera	28	22	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
234	Burera	39	22	rural	0.29999999999997756	20.000000000001414	0.07000000000000496	0.2000000000000142	4.000000000000283	6.000000000000426	0.3500000000000248	0.2000000000000142	0.7000000000000496	0.05000000000000355	0.05000000000000355	156253.95000000016	940083.3719999971	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	90253.2749999979	4501833.357000079	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	26298.00000000028	1311744.2400000072	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																	230107.5	114777.62099999998	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
234	Burera	39	22	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
235	Burera	37	22	rural	0.30000000000001176	19.999999999998977	0.06999999999999643	0.1999999999999898	3.999999999999796	5.9999999999996945	0.3499999999999821	0.1999999999999898	0.6999999999999642	0.04999999999999745	0.04999999999999745	433697.85000000795	2552435.6670000576	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	229267.42499997574	11435859.15900019	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	63626.550000001764	3173692.314000095	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	219150.0	109312.02000000002	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	399948.75	199494.43649999998	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
235	Burera	37	22	urban	0.29999999999997207	25.000000000000117	0.10000000000000048	0.3000000000000014	4.000000000000018	6.000000000000028	0.3500000000000016	0.20000000000000095	0.7000000000000032	0.05000000000000024	0.05000000000000024																																																																																	122614.42499999274	6116007.518999742	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	45692.77500000105	2279155.6170000527	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	247712.55000000264	1450206.1320000114	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	62092.5	18218.670000000002	7.0	com_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	219150.0	109312.02	6.0	adm_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05
236	Burera	26	22	rural	0.3000000000000071	20.00000000000141	0.07000000000000495	0.2000000000000141	4.0000000000002816	6.000000000000424	0.3500000000000247	0.2000000000000141	0.7000000000000494	0.05000000000000353	0.05000000000000353	119728.94999999939	706884.3960000009	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	93321.37499999741	4654870.185000047	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	31009.725000000468	1546765.0830000183	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1461000.0	0.0	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	169841.25	84716.8155	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
236	Burera	26	22	urban	0.30000000000000004	24.99999999999989	0.09999999999999956	0.2999999999999986	3.9999999999999827	5.999999999999973	0.3499999999999984	0.19999999999999912	0.6999999999999968	0.04999999999999978	0.04999999999999978																																																																																	5150.024999999997	256883.2469999998	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	693.9749999999998	34615.47299999998	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	11395.800000000005	71052.81299999995	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
237	Burera	29	22	rural	0.3000000000000093	20.000000000001076	0.07000000000000377	0.20000000000001075	4.000000000000215	6.0000000000003215	0.3500000000000188	0.20000000000001075	0.7000000000000376	0.05000000000000269	0.05000000000000269	108698.39999999956	634009.716000002	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	73963.1250000005	3689280.675000119	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	27759.00000000034	1384618.9200000106	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	2929305.0	0.0	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	290373.75	144838.42649999997	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
237	Burera	29	22	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
238	Burera	35	22	rural	0.2999999999999868	20.000000000001187	0.07000000000000416	0.2000000000000119	4.000000000000237	6.000000000000357	0.35000000000002074	0.2000000000000119	0.7000000000000415	0.05000000000000297	0.05000000000000297	156180.90000000014	916399.1009999984	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	79149.67499999967	3947985.789000131	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	22170.675000000116	1105873.2689999975	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	32872.5	16396.803000000004	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	164362.5	81984.015	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
238	Burera	35	22	urban	0.30000000000000043	25.0	0.10000000000000002	0.3	4.000000000000001	6.000000000000001	0.35	0.20000000000000004	0.7	0.05000000000000001	0.05000000000000001																																																																																	1789.7250000000015	89271.48299999993	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1680.1500000000012	83805.88199999994	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	3214.1999999999994	20040.536999999997	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
239	Burera	33	22	rural	0.29999999999998705	19.999999999999627	0.0699999999999987	0.19999999999999635	3.999999999999926	5.999999999999888	0.3499999999999935	0.19999999999999635	0.699999999999987	0.04999999999999909	0.04999999999999909	144273.74999999974	832593.2189999999	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	133462.349999991	6657102.0179996295	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	56102.400000001464	2798387.712000077	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	2246287.5	163968.03000000003	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1904778.75	221356.8405	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
239	Burera	33	22	urban	0.3	24.999999999999996	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																																																	292.2	1821.867	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
240	Burera	148	22	rural	0.2999999999999713	20.000000000001744	0.07000000000000611	0.20000000000001739	4.000000000000348	6.000000000000522	0.3500000000000305	0.20000000000001739	0.700000000000061	0.050000000000004347	0.050000000000004347	109574.9999999995	650406.5190000017	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	101758.64999999607	5075721.461999959	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	48870.450000001176	2437658.04600006	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	54787.5	18218.670000000002	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	295852.5	147571.22699999998	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
240	Burera	148	22	urban	0.3000000000000003	24.999999999999883	0.09999999999999955	0.2999999999999986	3.9999999999999813	5.9999999999999725	0.34999999999999837	0.1999999999999991	0.6999999999999967	0.049999999999999774	0.049999999999999774																																																																																	5369.174999999995	267814.4489999999	9.0	res_med_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1461.0000000000007	72874.67999999995	8.0	res_low_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05	11176.650000000003	60121.61099999996	10.0	res_high_U	1.0	0.3	25.0	0.1	0.3	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																
241	Gakenke	50	20	rural	0.30000000000002897	19.999999999998654	0.06999999999999529	0.19999999999998655	3.9999999999997304	5.999999999999596	0.3499999999999764	0.19999999999998655	0.6999999999999528	0.04999999999999664	0.04999999999999664	182844.15000000084	1089476.4659999975	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	155815.64999998745	7772084.621999397	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	50587.125000001244	2523285.795000064	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	1548660.0	34615.473000000005	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	536917.5	267814.44899999996	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
241	Gakenke	50	20	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
242	Gakenke	48	20	rural	0.29999999999997984	20.000000000001734	0.07000000000000607	0.20000000000001733	4.000000000000346	6.0000000000005205	0.3500000000000303	0.20000000000001733	0.7000000000000606	0.05000000000000433	0.05000000000000433	88974.89999999969	519232.09500000277	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	83532.67499999897	4166609.8290001415	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	41675.02500000089	2078750.2470000433	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	153405.0	67409.07900000001	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	540570.0	433604.3460000002	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
242	Gakenke	48	20	urban	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0																																																																																																																																																																
243	Gakenke	43	20	rural	0.2999999999999907	20.000000000001588	0.07000000000000557	0.20000000000001586	4.000000000000317	6.000000000000476	0.35000000000002773	0.20000000000001586	0.7000000000000555	0.050000000000003965	0.050000000000003965	89486.24999999965	521053.962000003	5.0	res_high_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	78126.97499999983	3896973.513000129	4.0	res_med_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	34808.325000000616	1736239.2510000272	3.0	res_low_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	3707287.5	309717.39	2.0	com_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05	350640.0	174899.232	1.0	adm_R	0.0	0.3	20.0	0.07	0.2	4.0	6.0	0.35	0.2	0.7	0.05	0.05																																																																																
