DemandArea_Id	Region	ElArea_Id	LpgArea_Id	SocClust_Id	Area_Type	Electricity_Demand	CookingHeating_Demand
50	Kayonza	234	27	10	urban	7597.199999999998	41902.940999999984
51	Kayonza	236	27	4	rural	142812.74999998952	7123499.969999532
51	Kayonza	236	27	3	rural	45583.200000001045	2273690.0160000524
51	Kayonza	236	27	5	rural	258085.65000000308	1523080.8120000146
51	Kayonza	236	27	2	rural	847380.0	364373.4
51	Kayonza	236	27	10	urban	14756.100000000006	83805.88199999995
51	Kayonza	236	27	9	urban	4711.725000000001	235020.84299999982
51	Kayonza	236	27	8	urban	1424.4750000000006	71052.81299999995
51	Kayonza	236	27	7	urban	164362.5	89271.48300000001
51	Kayonza	236	27	6	urban	32872.5	16396.803
51	Kayonza	236	27	1	rural	219150.0	109312.02
52	Kayonza	232	27	4	rural	118158.37499999345	5893739.744999789
52	Kayonza	232	27	5	rural	588417.7500000013	3350413.413000088
52	Kayonza	232	27	3	rural	32251.575000000517	1608708.5610000212
52	Kayonza	232	27	10	urban	279927.60000000265	1581380.5560000173
52	Kayonza	232	27	9	urban	60120.150000001624	2998793.0820000865
52	Kayonza	232	27	8	urban	32543.77500000053	1623283.4970000219
52	Kayonza	232	27	2	rural	46021.5	43724.808
52	Kayonza	232	27	6	urban	1689281.25	398077.93950000027
52	Kayonza	232	27	1	rural	76702.5	38259.207
52	Kayonza	232	27	7	urban	320689.5	293320.587
53	Kayonza	233	27	10	urban	217981.20000000132	1227938.3580000028
53	Kayonza	233	27	4	rural	91385.54999999772	4558311.234000067
53	Kayonza	233	27	9	urban	43720.42500000097	2180774.799000048
53	Kayonza	233	27	8	urban	24581.32500000021	1226116.4910000032
53	Kayonza	233	27	3	rural	23229.900000000158	1158707.412
53	Kayonza	233	27	5	rural	418722.60000000574	2392111.3710000394
53	Kayonza	233	27	1	rural	131490.0	65587.21200000001
53	Kayonza	233	27	7	urban	981061.5	750609.2039999999
53	Kayonza	233	27	6	urban	5533537.5	1098585.8010000002
53	Kayonza	233	27	2	rural	1468305.0	291498.72000000003
54	Kayonza	221	27	4	rural	213086.84999997832	10628772.077999946
54	Kayonza	221	27	5	rural	436254.60000000795	2545148.1990000564
54	Kayonza	221	27	3	rural	97448.69999999675	4860741.156000004
54	Kayonza	221	27	1	rural	1833555.0	185830.43399999998
54	Kayonza	221	27	2	rural	131490.0	36437.340000000004
54	Kayonza	221	27	9	urban	15486.599999999895	772471.6079999995
54	Kayonza	221	27	10	urban	35940.600000000006	207692.83799999984
54	Kayonza	221	27	8	urban	11943.67499999993	595750.5090000025
54	Kayonza	221	27	7	urban	14610.0	0.0
54	Kayonza	221	27	6	urban	27393.75	13664.0025
55	Kayonza	237	27	4	rural	4784.775000000001	238664.57699999982
55	Kayonza	237	27	5	rural	10373.100000000002	61943.47799999996
55	Kayonza	237	27	3	rural	1132.2749999999999	56477.876999999964
55	Kayonza	237	27	9	urban	73.05	3643.734
55	Kayonza	237	27	8	urban	36.525	1821.867
56	Kayonza	222	27	3	rural	77761.72499999989	3878754.843000128
56	Kayonza	222	27	4	rural	206731.49999997934	10311767.21999985
56	Kayonza	222	27	5	rural	285917.7000000041	1708911.2460000224
56	Kayonza	222	27	2	rural	1577880.0	109312.02
56	Kayonza	222	27	1	rural	5434920.0	196761.63600000003
56	Kayonza	222	27	9	urban	21038.40000000007	1049395.3919999949
56	Kayonza	222	27	8	urban	11067.074999999939	552025.7010000033
56	Kayonza	222	27	10	urban	16728.450000000008	100202.68499999992
56	Kayonza	222	27	6	urban	49308.75	24595.2045
56	Kayonza	222	27	7	urban	164362.5	54656.01000000001
57	Kayonza	226	27	5	rural	63553.4999999998	371660.8680000012
57	Kayonza	226	27	4	rural	46094.550000001065	2299196.1540000536
57	Kayonza	226	27	2	rural	1468305.0	0.0
57	Kayonza	226	27	3	rural	26444.100000000286	1319031.7080000076
57	Kayonza	226	27	1	rural	49308.75	24595.2045
58	Kayonza	238	27	5	rural	72903.89999999979	424495.0110000018
58	Kayonza	238	27	4	rural	64649.250000001804	3224704.590000097
58	Kayonza	238	27	3	rural	34004.77500000058	1696158.1770000253
58	Kayonza	238	27	1	rural	580747.5	125708.823
58	Kayonza	238	27	9	urban	70456.72500000105	3514381.443000111
58	Kayonza	238	27	10	urban	90143.69999999962	531985.1640000031
58	Kayonza	238	27	8	urban	16984.12499999991	847168.1549999983
58	Kayonza	238	27	2	rural	730500.0	145749.36000000002
58	Kayonza	238	27	6	urban	1965045.0	87449.61600000001
58	Kayonza	238	27	7	urban	164362.5	54656.01000000001
59	Kayonza	235	27	5	rural	224701.80000000205	1329962.910000007
59	Kayonza	235	27	3	rural	63115.20000000174	3148186.1760000936
59	Kayonza	235	27	4	rural	158043.6749999871	7883218.508999374
59	Kayonza	235	27	1	rural	1778767.5	158502.42899999997
59	Kayonza	235	27	2	rural	2301075.0	182186.7
59	Kayonza	235	27	8	urban	693.9749999999998	34615.47299999998
59	Kayonza	235	27	9	urban	620.9249999999998	30971.738999999987
59	Kayonza	235	27	10	urban	1899.3000000000002	9109.335
60	Kayonza	229	27	5	rural	102781.34999999947	623078.5140000015
60	Kayonza	229	27	4	rural	80245.4249999995	4002641.7990001338
60	Kayonza	229	27	3	rural	25275.30000000024	1260731.9640000048
60	Kayonza	229	27	1	rural	1559617.5	49190.40900000001
60	Kayonza	229	27	2	rural	1461000.0	0.0
61	Kayonza	227	27	5	rural	189564.75000000116	1120448.2049999994
61	Kayonza	227	27	4	rural	109319.32499999486	5452847.930999881
61	Kayonza	227	27	3	rural	36050.175000000665	1798182.72900003
61	Kayonza	227	27	1	rural	284895.0	142105.62600000002
61	Kayonza	227	27	8	urban	1899.3000000000018	94737.08399999993
61	Kayonza	227	27	9	urban	2228.0250000000024	111133.88699999992
61	Kayonza	227	27	10	urban	6647.549999999998	40081.07399999998
61	Kayonza	227	27	2	rural	730500.0	291498.72000000003
62	Kayonza	224	27	4	rural	52340.325000001314	2610735.4110000683
62	Kayonza	224	27	3	rural	9971.32499999995	497369.69100000337
62	Kayonza	224	27	5	rural	235440.150000002	1368222.1170000085
62	Kayonza	224	27	1	rural	126011.25	62854.41150000001
62	Kayonza	224	27	9	urban	328.72499999999997	16396.803
62	Kayonza	224	27	10	urban	584.4	3643.734
62	Kayonza	224	27	8	urban	146.1	7287.468
63	Kayonza	586	27	4	rural	142958.8499999895	7130787.437999531
63	Kayonza	586	27	3	rural	50623.650000001246	2525107.6620000643
63	Kayonza	586	27	5	rural	321420.0000000049	1872879.276000028
63	Kayonza	586	27	10	urban	47555.54999999991	278745.65100000007
63	Kayonza	586	27	8	urban	14792.624999999902	737856.1350000001
63	Kayonza	586	27	9	urban	21001.87500000007	1047573.5249999949
63	Kayonza	586	27	6	urban	38351.25	19129.6035
63	Kayonza	586	27	1	rural	175320.0	87449.616
63	Kayonza	586	27	2	rural	3794947.5	526519.563
64	Kayonza	228	27	4	rural	106981.72499999523	5336248.442999905
64	Kayonza	228	27	3	rural	34406.5500000006	1716198.7140000262
64	Kayonza	228	27	5	rural	184159.05000000092	1089476.4659999982
64	Kayonza	228	27	1	rural	1597968.75	68320.01250000001
64	Kayonza	228	27	2	rural	1632667.5	127530.69
64	Kayonza	228	27	9	urban	18700.799999999977	932795.9039999968
64	Kayonza	228	27	8	urban	9240.824999999957	460932.3510000028
64	Kayonza	228	27	10	urban	30169.65000000003	173077.36499999987
64	Kayonza	228	27	6	urban	49308.75	24595.2045
64	Kayonza	228	27	7	urban	7305.0	0.0
65	Kayonza	181	27	4	rural	117245.2499999936	5848193.069999798
65	Kayonza	181	27	5	rural	394470.00000000664	2279155.617000042
65	Kayonza	181	27	3	rural	35137.05000000063	1752636.054000028
65	Kayonza	181	27	1	rural	1543181.25	40992.00750000001
65	Kayonza	181	27	9	urban	62859.52500000173	3135433.107000093
65	Kayonza	181	27	10	urban	233102.55000000176	1331784.777000007
65	Kayonza	181	27	8	urban	41821.125000000895	2086037.7150000436
65	Kayonza	181	27	6	urban	230107.5	114777.621
65	Kayonza	181	27	7	urban	175320.0	69230.94600000001
65	Kayonza	181	27	2	rural	54787.5	18218.670000000002
66	Kayonza	225	27	4	rural	157459.2749999872	7854068.63699938
66	Kayonza	225	27	5	rural	279781.5000000039	1643324.0340000198
66	Kayonza	225	27	3	rural	81633.37499999927	4071872.745000137
66	Kayonza	225	27	9	urban	13733.399999999912	685021.992000001
66	Kayonza	225	27	8	urban	8692.949999999963	433604.3460000024
66	Kayonza	225	27	10	urban	39520.05000000001	225911.50799999983
66	Kayonza	225	27	7	urban	54787.5	54656.01
66	Kayonza	225	27	6	urban	27393.75	13664.0025
66	Kayonza	225	27	1	rural	262980.0	131174.424
66	Kayonza	225	27	2	rural	1526745.0	470041.6860000001
67	Kayonza	223	27	3	rural	14135.174999999908	705062.5290000007
67	Kayonza	223	27	4	rural	35904.07500000066	1790895.2610000297
67	Kayonza	223	27	5	rural	63991.79999999982	377126.46900000126
67	Kayonza	223	27	1	rural	60266.25	30060.805500000002
67	Kayonza	223	27	9	urban	401.7749999999999	20040.536999999997
67	Kayonza	223	27	8	urban	73.05	3643.734
67	Kayonza	223	27	10	urban	803.5500000000001	3643.734
68	Kayonza	230	27	4	rural	292.2	14574.936
68	Kayonza	230	27	3	rural	73.05	3643.734
68	Kayonza	230	27	5	rural	584.4	3643.734
69	Kirehe	264	28	4	rural	223313.8499999767	11138894.8380001
69	Kirehe	264	28	5	rural	367368.45000000636	2171665.4640000407
69	Kirehe	264	28	3	rural	82071.6749999992	4093735.149000138
69	Kirehe	264	28	1	rural	3152107.5	114777.62099999998
69	Kirehe	264	28	2	rural	2301075.0	473685.42000000004
69	Kirehe	264	28	10	urban	16290.150000000014	100202.68499999992
69	Kirehe	264	28	9	urban	6063.149999999988	302429.9220000004
69	Kirehe	264	28	8	urban	5843.99999999999	291498.72000000026
69	Kirehe	264	28	6	urban	21915.0	10931.202000000001
70	Kirehe	268	28	4	rural	188980.34999998217	9426339.857999582
70	Kirehe	268	28	5	rural	306298.6500000046	1812757.6650000254
70	Kirehe	268	28	3	rural	69251.40000000125	3454259.832000108
70	Kirehe	268	28	1	rural	1707543.75	122976.02249999999
70	Kirehe	268	28	2	rural	3652500.0	437248.0800000001
71	Kirehe	275	28	4	rural	196541.02499998096	9803466.326999696
71	Kirehe	275	28	3	rural	78711.37499999974	3926123.38500013
71	Kirehe	275	28	5	rural	516901.8000000093	3004258.6830000724
71	Kirehe	275	28	1	rural	284895.0	142105.62600000002
71	Kirehe	275	28	10	urban	37693.79999999999	224089.64099999983
71	Kirehe	275	28	9	urban	11907.14999999993	593928.6420000026
71	Kirehe	275	28	8	urban	8729.474999999962	435426.21300000243
71	Kirehe	275	28	6	urban	38351.25	19129.6035
71	Kirehe	275	28	2	rural	54787.5	18218.670000000002
72	Kirehe	269	28	4	rural	120021.14999999315	5986654.961999769
72	Kirehe	269	28	3	rural	47847.750000001135	2386645.7700000578
72	Kirehe	269	28	5	rural	186350.55000000092	1100407.6679999996
72	Kirehe	269	28	2	rural	1515787.5	18218.670000000002
72	Kirehe	269	28	1	rural	1576053.75	57388.81050000001
72	Kirehe	269	28	9	urban	1935.8250000000019	96558.95099999993
72	Kirehe	269	28	8	urban	365.24999999999994	18218.67
72	Kirehe	269	28	10	urban	6939.749999999998	41902.94099999998
73	Kirehe	265	28	4	rural	166371.37499998577	8298604.184999287
73	Kirehe	265	28	3	rural	59499.2250000016	2967821.343000085
73	Kirehe	265	28	5	rural	280585.05000000354	1646967.7680000176
73	Kirehe	265	28	1	rural	1864601.25	365284.33350000007
73	Kirehe	265	28	2	rural	4415872.5	453644.8830000001
73	Kirehe	265	28	9	urban	5332.649999999995	265992.5819999999
73	Kirehe	265	28	10	urban	14536.950000000013	89271.48299999993
73	Kirehe	265	28	7	urban	54787.5	18218.670000000002
73	Kirehe	265	28	8	urban	2154.975000000002	107490.15299999992
74	Kirehe	431	28	3	rural	14317.799999999907	714171.8640000005
74	Kirehe	431	28	4	rural	30790.57500000046	1535833.8810000177
74	Kirehe	431	28	5	rural	50112.29999999989	304251.7890000004
74	Kirehe	431	28	1	rural	153405.0	76518.41399999999
74	Kirehe	431	28	2	rural	32872.5	16396.803000000004
75	Kirehe	274	28	4	rural	136055.6249999906	6786454.5749996025
75	Kirehe	274	28	3	rural	56686.80000000149	2827537.5840000785
75	Kirehe	274	28	5	rural	225797.55000000208	1346359.7130000074
75	Kirehe	274	28	1	rural	765198.75	381681.1365
75	Kirehe	274	28	2	rural	54787.5	18218.670000000002
75	Kirehe	274	28	10	urban	57417.29999999985	349798.464000001
75	Kirehe	274	28	9	urban	15669.224999999893	781580.9429999994
75	Kirehe	274	28	8	urban	6574.499999999983	327936.0600000008
75	Kirehe	274	28	6	urban	54787.5	27328.005
76	Kirehe	263	28	4	rural	267472.5749999739	13341532.041000767
76	Kirehe	263	28	3	rural	96389.47499999692	4807907.013000015
76	Kirehe	263	28	5	rural	704128.9499999881	4082803.9470001245
76	Kirehe	263	28	1	rural	1970523.75	254150.4465
76	Kirehe	263	28	2	rural	1665540.0	362551.533
76	Kirehe	263	28	9	urban	9094.724999999959	453644.8830000027
76	Kirehe	263	28	8	urban	4236.900000000006	211336.57199999984
76	Kirehe	263	28	10	urban	30534.900000000045	182186.69999999987
76	Kirehe	263	28	7	urban	32872.5	16396.803000000004
76	Kirehe	263	28	6	urban	21915.0	10931.202000000001
77	Kirehe	267	28	3	rural	64137.900000001784	3199198.452000096
77	Kirehe	267	28	4	rural	194495.6249999813	9701441.774999665
77	Kirehe	267	28	5	rural	516390.4500000091	2996971.2150000697
77	Kirehe	267	28	1	rural	2310206.25	259616.04750000002
77	Kirehe	267	28	8	urban	3689.025000000006	184008.56699999986
77	Kirehe	267	28	9	urban	8875.57499999996	442713.68100000254
77	Kirehe	267	28	10	urban	31995.90000000005	196761.63599999985
77	Kirehe	267	28	2	rural	730500.0	291498.72000000003
78	Kirehe	546	28	5	rural	25932.75000000003	154858.6949999999
78	Kirehe	546	28	4	rural	16618.874999999894	828949.4849999986
78	Kirehe	546	28	3	rural	7158.899999999977	357085.93200000125
78	Kirehe	546	28	1	rural	38351.25	19129.6035
79	Kirehe	272	28	4	rural	87002.54999999842	4339687.194000113
79	Kirehe	272	28	5	rural	175173.9000000008	1045751.6579999952
79	Kirehe	272	28	3	rural	28270.35000000036	1410125.0580000118
79	Kirehe	272	28	1	rural	142447.5	71052.813
79	Kirehe	272	28	9	urban	5040.449999999998	251417.6459999998
79	Kirehe	272	28	10	urban	15997.950000000013	98380.81799999993
79	Kirehe	272	28	8	urban	2081.925000000002	103846.41899999992
79	Kirehe	272	28	2	rural	730500.0	291498.72000000003
80	Kirehe	270	28	3	rural	42478.57500000092	2118831.321000045
80	Kirehe	270	28	5	rural	303011.4000000051	1790895.2610000246
80	Kirehe	270	28	4	rural	135434.6999999907	6755482.835999609
80	Kirehe	270	28	9	urban	6903.224999999979	344332.86300000106
80	Kirehe	270	28	8	urban	2264.5500000000025	112955.75399999991
80	Kirehe	270	28	10	urban	24837.000000000025	149393.0939999999
80	Kirehe	270	28	2	rural	2246287.5	163968.03000000003
80	Kirehe	270	28	1	rural	186277.5	92915.217
81	Kirehe	273	28	5	rural	271672.9500000036	1626927.2310000178
81	Kirehe	273	28	4	rural	170754.37499998507	8517228.224999307
81	Kirehe	273	28	3	rural	59718.37500000161	2978752.5450000856
81	Kirehe	273	28	8	urban	584.3999999999999	29149.87199999999
81	Kirehe	273	28	10	urban	5259.5999999999985	32793.605999999985
81	Kirehe	273	28	9	urban	986.1749999999996	49190.40899999997
81	Kirehe	273	28	1	rural	1915736.25	226822.4415
81	Kirehe	273	28	2	rural	785287.5	309717.39
82	Kirehe	271	28	3	rural	20527.05000000005	1023889.2539999953
82	Kirehe	271	28	5	rural	85468.49999999958	519232.0950000035
82	Kirehe	271	28	4	rural	59462.7000000016	2965999.476000085
82	Kirehe	271	28	2	rural	1461000.0	0.0
82	Kirehe	271	28	1	rural	54787.5	27328.005000000005
83	Kirehe	266	28	3	rural	52669.05000000133	2627132.214000069
83	Kirehe	266	28	4	rural	143616.2999999894	7163581.043999524
83	Kirehe	266	28	5	rural	231422.40000000192	1366400.250000009
83	Kirehe	266	28	1	rural	3206895.0	142105.626
83	Kirehe	266	28	2	rural	2954872.5	16396.803000000004
84	Kirehe	276	28	3	rural	35246.62500000063	1758101.6550000282
84	Kirehe	276	28	4	rural	109355.84999999485	5454669.79799988
84	Kirehe	276	28	5	rural	173859.0000000005	1029354.8549999973
84	Kirehe	276	28	1	rural	235586.25	117510.4215
84	Kirehe	276	28	2	rural	4437787.5	1184213.55
85	Ngoma	320	29	4	rural	141424.79999998974	7054269.023999547
85	Ngoma	320	29	3	rural	91933.42499999763	4585639.2390000615
85	Ngoma	320	29	5	rural	259984.950000003	1532190.1470000152
85	Ngoma	320	29	1	rural	252022.5	125708.82299999997
85	Ngoma	320	29	2	rural	2954872.5	453644.8830000001
85	Ngoma	320	29	9	urban	12089.774999999929	603037.9770000024
85	Ngoma	320	29	8	urban	8327.699999999966	415385.67600000213
85	Ngoma	320	29	10	urban	20965.350000000024	123886.95599999992
85	Ngoma	320	29	7	urban	54787.5	18218.670000000002
85	Ngoma	320	29	6	urban	54787.5	27328.005
86	Ngoma	330	29	3	rural	72173.40000000078	3600009.192000115
86	Ngoma	330	29	4	rural	141059.5499999898	7036050.35399955
86	Ngoma	330	29	5	rural	232518.15000000235	1377331.452000009
86	Ngoma	330	29	1	rural	3195937.5	136640.025
86	Ngoma	330	29	2	rural	2301075.0	182186.70000000004
87	Ngoma	328	29	4	rural	176927.0999999841	8825123.7479994
87	Ngoma	328	29	3	rural	76775.55000000005	3829564.4340001256
87	Ngoma	328	29	5	rural	316744.8000000049	1871057.4090000272
87	Ngoma	328	29	1	rural	1906605.0	550203.8340000001
87	Ngoma	328	29	2	rural	4470660.0	471863.5530000001
88	Ngoma	322	29	3	rural	43756.95000000097	2182596.666000048
88	Ngoma	322	29	4	rural	120057.67499999315	5988476.828999769
88	Ngoma	322	29	5	rural	193801.6500000013	1165994.8800000013
88	Ngoma	322	29	1	rural	235586.25	117510.4215
88	Ngoma	322	29	2	rural	32872.5	16396.803000000004
88	Ngoma	322	29	10	urban	1753.2	10931.202
88	Ngoma	322	29	8	urban	328.72499999999997	16396.803
88	Ngoma	322	29	9	urban	328.72499999999997	16396.803
89	Ngoma	331	29	3	rural	63553.50000000176	3170048.5800000946
89	Ngoma	331	29	5	rural	302938.3500000036	1745348.586000023
89	Ngoma	331	29	4	rural	132877.9499999911	6627952.145999636
89	Ngoma	331	29	1	rural	1751373.75	144838.42649999997
89	Ngoma	331	29	2	rural	5909745.0	761540.4060000001
89	Ngoma	331	29	9	urban	13112.474999999919	654050.2530000015
89	Ngoma	331	29	8	urban	8327.699999999966	415385.67600000213
89	Ngoma	331	29	10	urban	66767.69999999988	369839.00100000075
89	Ngoma	331	29	7	urban	98617.5	49190.409000000014
89	Ngoma	331	29	6	urban	93138.75	46457.6085
90	Ngoma	329	29	4	rural	86491.1999999985	4314181.056000118
90	Ngoma	329	29	5	rural	136092.14999999956	803443.3469999995
90	Ngoma	329	29	3	rural	44122.20000000099	2200815.336000049
90	Ngoma	329	29	1	rural	257501.25	128441.62349999997
91	Ngoma	333	29	3	rural	65745.0000000018	3279360.6000000997
91	Ngoma	333	29	4	rural	175173.89999998437	8737674.131999373
91	Ngoma	333	29	5	rural	631005.8999999941	3587256.1230000984
91	Ngoma	333	29	10	urban	373869.90000000416	2065997.1780000296
91	Ngoma	333	29	9	urban	75972.00000000017	3789483.3600001237
91	Ngoma	333	29	8	urban	48139.95000000115	2401220.7060000584
91	Ngoma	333	29	7	urban	975217.5	233198.97600000005
91	Ngoma	333	29	6	urban	679365.0	174899.23199999996
91	Ngoma	333	29	2	rural	98617.5	49190.409000000014
91	Ngoma	333	29	1	rural	1652756.25	95648.0175
92	Ngoma	327	29	4	rural	168270.67499998547	8393341.26899927
92	Ngoma	327	29	5	rural	254652.30000000328	1513971.4770000144
92	Ngoma	327	29	3	rural	86381.62499999852	4308715.455000119
92	Ngoma	327	29	1	rural	1871906.25	204960.03749999998
92	Ngoma	327	29	2	rural	2976787.5	455466.75000000006
93	Ngoma	326	29	3	rural	80099.32499999952	3995354.3310001334
93	Ngoma	326	29	4	rural	111803.02499999446	5576734.886999855
93	Ngoma	326	29	5	rural	168088.05000000045	1000204.9829999974
93	Ngoma	326	29	1	rural	202713.75	101113.6185
93	Ngoma	326	29	2	rural	54787.5	18218.670000000002
94	Ngoma	319	29	3	rural	108223.57499999503	5398191.920999892
94	Ngoma	319	29	4	rural	156947.92499998727	7828562.498999385
94	Ngoma	319	29	5	rural	198476.8500000016	1178747.9490000026
94	Ngoma	319	29	1	rural	3124713.75	101113.61849999998
94	Ngoma	319	29	8	urban	26115.375000000273	1302634.9050000068
94	Ngoma	319	29	10	urban	72757.79999999977	426316.87800000183
94	Ngoma	319	29	9	urban	57599.92500000152	2873084.2590000806
94	Ngoma	319	29	2	rural	730500.0	145749.36000000002
94	Ngoma	319	29	6	urban	38351.25	19129.6035
95	Ngoma	321	29	3	rural	53691.75000000137	2678144.4900000715
95	Ngoma	321	29	4	rural	149387.24999998847	7451436.029999464
95	Ngoma	321	29	5	rural	366491.85000000586	2122475.0550000384
95	Ngoma	321	29	10	urban	11030.550000000001	61943.47799999997
95	Ngoma	321	29	8	urban	2483.700000000003	123886.9559999999
95	Ngoma	321	29	9	urban	3725.550000000006	185830.43399999986
95	Ngoma	321	29	6	urban	65745.0	32793.606
95	Ngoma	321	29	1	rural	262980.0	131174.424
95	Ngoma	321	29	7	urban	54787.5	18218.670000000002
96	Ngoma	323	29	3	rural	41930.7000000009	2091503.3160000439
96	Ngoma	323	29	4	rural	104972.84999999555	5236045.757999926
96	Ngoma	323	29	5	rural	203882.55000000162	1204254.0870000012
96	Ngoma	323	29	1	rural	284895.0	142105.626
96	Ngoma	323	29	2	rural	32872.5	16396.803000000004
96	Ngoma	323	29	8	urban	401.7749999999999	20040.536999999997
96	Ngoma	323	29	10	urban	1168.8	7287.468
96	Ngoma	323	29	9	urban	401.7749999999999	20040.536999999997
97	Ngoma	332	29	5	rural	663659.2499999925	3778552.1580001046
97	Ngoma	332	29	3	rural	55152.750000001426	2751019.170000075
97	Ngoma	332	29	4	rural	193619.02499998143	9657716.966999652
97	Ngoma	332	29	8	urban	7560.674999999973	377126.46900000155
